iso3c,language,short_name,full_name,variant_1,variant_2,variant_3,variant_4
USA,zh_tw,美國,美利堅合眾國,NA,NA,NA,NA
UZB,zh_cn,乌兹别克斯坦,乌兹别克斯坦共和国,NA,NA,NA,NA
UZB,zh_hk,烏茲別克,烏茲別克共和國,NA,NA,NA,NA
UZB,zh_mo,烏茲別克斯坦,烏茲別克斯坦共和國,烏茲別克,NA,NA,NA
UZB,zh_my,乌兹别克斯坦,乌兹别克斯坦共和国,NA,NA,NA,NA
UZB,zh_sg,乌兹别克斯坦,乌兹别克斯坦共和国,NA,NA,NA,NA
UZB,zh_tw,烏茲別克,烏茲別克共和國,NA,NA,NA,NA
VAT,zh_cn,梵蒂冈,梵蒂冈城国,梵蒂冈城,梵谛冈,NA,NA
VAT,zh_hk,梵蒂岡,梵蒂岡城國,梵蒂岡城,梵諦岡,NA,NA
VAT,zh_mo,梵蒂岡,梵蒂岡城國,梵蒂岡城,梵諦岡,NA,NA
VAT,zh_my,梵蒂冈,梵蒂冈城国,梵蒂冈城,梵谛冈,NA,NA
VAT,zh_sg,梵蒂冈,梵蒂冈城国,梵蒂冈城,梵谛冈,NA,NA
VAT,zh_tw,梵蒂岡,梵蒂岡城國,梵蒂岡城,梵諦岡,NA,NA
VCT,zh_cn,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,圣文森特,圣文森及格瑞那丁,NA,NA
VCT,zh_hk,聖文森特和格林納丁斯,聖文森特和格林納丁斯,聖文森特,聖文森及格瑞那丁,NA,NA
VCT,zh_mo,聖文森特和格林納丁斯,聖文森特和格林納丁斯,聖文森特,聖文森及格瑞那丁,NA,NA
VCT,zh_my,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,圣文森特,圣文森及格瑞那丁,NA,NA
VCT,zh_sg,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,圣文森特,圣文森及格瑞那丁,NA,NA
VCT,zh_tw,聖文森及格瑞那丁,聖文森及格瑞那丁,聖文森,聖文森特和格林納丁斯,NA,NA
VEN,zh_cn,委内瑞拉,委内瑞拉玻利瓦尔共和国,NA,NA,NA,NA
VEN,zh_hk,委內瑞拉,委內瑞拉玻利瓦爾共和國,NA,NA,NA,NA
VEN,zh_mo,委內瑞拉,委內瑞拉玻利瓦爾共和國,NA,NA,NA,NA
VEN,zh_my,委内瑞拉,委内瑞拉玻利瓦尔共和国,NA,NA,NA,NA
VEN,zh_sg,委内瑞拉,委内瑞拉玻利瓦尔共和国,NA,NA,NA,NA
VEN,zh_tw,委內瑞拉,委內瑞拉玻利瓦共和國,NA,NA,NA,NA
VGB,zh_cn,英属维尔京群岛,英属维尔京群岛,维尔京群岛,NA,NA,NA
VGB,zh_hk,英屬處女群島,英屬處女群島,處女群島,NA,NA,NA
VGB,zh_mo,英屬維爾京群島,英屬維爾京群島,處女群島,NA,NA,NA
VGB,zh_my,英属维尔京群岛,英属维尔京群岛,维尔京群岛,NA,NA,NA
VGB,zh_sg,英属维尔京群岛,英属维尔京群岛,维尔京群岛,NA,NA,NA
VGB,zh_tw,英屬維京群島,英屬維京群島,維京群島,NA,NA,NA
VIR,zh_cn,美属维尔京群岛,美属维尔京群岛,NA,NA,NA,NA
VIR,zh_hk,美屬處女群島,美屬處女群島,NA,NA,NA,NA
VIR,zh_mo,美屬處女群島,美屬處女群島,NA,NA,NA,NA
VIR,zh_my,美属维尔京群岛,美属维尔京群岛,NA,NA,NA,NA
VIR,zh_sg,美属维尔京群岛,美属维尔京群岛,NA,NA,NA,NA
VIR,zh_tw,美屬維京群島,美屬維京群島,NA,NA,NA,NA
VNM,zh_cn,越南,越南社会主义共和国,NA,NA,NA,NA
VNM,zh_hk,越南,越南社會主義共和國,NA,NA,NA,NA
VNM,zh_mo,越南,越南社會主義共和國,NA,NA,NA,NA
VNM,zh_my,越南,越南社会主义共和国,NA,NA,NA,NA
VNM,zh_sg,越南,越南社会主义共和国,NA,NA,NA,NA
VNM,zh_tw,越南,越南社會主義共和國,NA,NA,NA,NA
VUT,zh_cn,瓦努阿图,瓦努阿图共和国,万那杜,NA,NA,NA
VUT,zh_hk,瓦努阿圖,瓦努阿圖共和國,NA,NA,NA,NA
VUT,zh_mo,瓦努阿圖,瓦努阿圖共和國,NA,NA,NA,NA
VUT,zh_my,瓦努阿图,瓦努阿图共和国,万那杜,NA,NA,NA
VUT,zh_sg,瓦努阿图,瓦努阿图共和国,万那杜,NA,NA,NA
VUT,zh_tw,萬那杜,萬那杜共和國,瓦努阿圖,NA,NA,NA
WLF,zh_cn,瓦利斯和富图纳,瓦利斯和富图纳,NA,NA,NA,NA
WLF,zh_hk,瓦利斯和富圖納,瓦利斯和富圖納,NA,NA,NA,NA
WLF,zh_mo,瓦利斯和富圖納,瓦利斯和富圖納,NA,NA,NA,NA
WLF,zh_my,瓦利斯和富图纳,瓦利斯和富图纳,NA,NA,NA,NA
WLF,zh_sg,瓦利斯和富图纳,瓦利斯和富图纳,NA,NA,NA,NA
WLF,zh_tw,瓦利斯和富圖那,瓦利斯和富圖那,NA,NA,NA,NA
WSM,zh_cn,萨摩亚,萨摩亚独立国,NA,NA,NA,NA
WSM,zh_hk,薩摩亞,薩摩亞獨立國,NA,NA,NA,NA
WSM,zh_mo,薩摩亞,薩摩亞獨立國,NA,NA,NA,NA
WSM,zh_my,萨摩亚,萨摩亚独立国,NA,NA,NA,NA
WSM,zh_sg,萨摩亚,萨摩亚独立国,NA,NA,NA,NA
WSM,zh_tw,薩摩亞,薩摩亞獨立國,NA,NA,NA,NA
YEM,zh_cn,也门,也门共和国,NA,NA,NA,NA
YEM,zh_hk,也門,也門共和國,NA,NA,NA,NA
YEM,zh_mo,也門,也門共和國,NA,NA,NA,NA
YEM,zh_my,也门,也门共和国,NA,NA,NA,NA
YEM,zh_sg,也门,也门共和国,NA,NA,NA,NA
YEM,zh_tw,葉門,葉門共和國,NA,NA,NA,NA
ZAF,zh_cn,南非,南非共和国,NA,NA,NA,NA
ZAF,zh_hk,南非,南非共和國,NA,NA,NA,NA
ZAF,zh_mo,南非,南非共和國,NA,NA,NA,NA
ZAF,zh_my,南非,南非共和国,NA,NA,NA,NA
ZAF,zh_sg,南非,南非共和国,NA,NA,NA,NA
ZAF,zh_tw,南非,南非共和國,NA,NA,NA,NA
ZMB,zh_cn,赞比亚,赞比亚共和国,NA,NA,NA,NA
ZMB,zh_hk,贊比亞,贊比亞共和國,NA,NA,NA,NA
ZMB,zh_mo,贊比亞,贊比亞共和國,NA,NA,NA,NA
ZMB,zh_my,赞比亚,赞比亚共和国,NA,NA,NA,NA
ZMB,zh_sg,赞比亚,赞比亚共和国,NA,NA,NA,NA
ZMB,zh_tw,尚比亞,尚比亞共和國,NA,NA,NA,NA
ZWE,zh_cn,津巴布韦,津巴布韦共和国,NA,NA,NA,NA
ZWE,zh_hk,津巴布韋,津巴布韋共和國,NA,NA,NA,NA
ZWE,zh_mo,津巴布韋,津巴布韋共和國,NA,NA,NA,NA
ZWE,zh_my,津巴布韦,津巴布韦共和国,NA,NA,NA,NA
ZWE,zh_sg,津巴布韦,津巴布韦共和国,NA,NA,NA,NA
ZWE,zh_tw,辛巴威,辛巴威共和國,NA,NA,NA,NA
